title,price,description,city,views,url,year,mileage,engine_l,fuel,gearbox,car_age,price_per_year,price_per_km,price_z
Suzuki XL7,4400000.0,"2003 г., Б/у внедорожник, 2.7 л, бензин, КПП автомат, с пробегом 242 808 км, серебристый, металлик, линзованная оптика...",Алматы,0,https://kolesa.kz/a/show/206580943?search_id=fc87f1d47a56232f9824694bf55dca99acaf26d7&search_type=filter&advert_position=72,2003.0,242808.0,2.7,petrol,automatic,22.0,200000.0,18.121313960001316,-0.5178115843971565
ВАЗ (Lada) 2115,1650000.0,"2008 г., Б/у седан, 1.6 л, бензин, КПП механика, 223 000 км",Актобе,0,https://kolesa.kz/a/show/206850587?search_id=fc87f1d47a56232f9824694bf55dca99acaf26d7&search_type=filter&advert_position=73,2008.0,223000.0,1.6,petrol,manual,17.0,97058.82352941176,7.3991031390134525,-0.6842176262544788
Toyota Camry,25200000.0,"2025 г., Б/у седан, 2.5 л, гибрид, КПП вариатор, с пробегом 1 700 км, Машина в отличном состоянии без вложений без деф...",Шымкент,0,https://kolesa.kz/a/show/206831718?search_id=fc87f1d47a56232f9824694bf55dca99acaf26d7&search_type=filter&advert_position=74,2025.0,1700.0,2.5,other,cvt,0.0,inf,14823.529411764706,0.7408232049236811
Toyota RAV4 Prestige+,19490000.0,"2025 г., новый кроссовер, 2 л, бензин, КПП автомат, 5 км, серый, металлик, литые диски, тонировка, багажник, дневные х...",Тараз,0,https://kolesa.kz/a/show/206663094?search_id=fc87f1d47a56232f9824694bf55dca99acaf26d7&search_type=filter&advert_position=75,2025.0,5.0,2.0,petrol,automatic,0.0,inf,3898000.0,0.39530375073993196
Land Rover Discovery,37000000.0,"2022 г., Б/у внедорожник, 3 л, дизель, КПП автомат, с пробегом 17 000 км, белый, металлик, тонировка, ксенон, хрусталь...",Астана,0,https://kolesa.kz/a/show/205188669?search_id=fc87f1d47a56232f9824694bf55dca99acaf26d7&search_type=filter&advert_position=76,2022.0,17000.0,3.0,diesel,automatic,3.0,12333333.333333334,2176.470588235294,1.4548564027114639
ВАЗ (Lada) Granta 2190,5500000.0,"2024 г., Б/у седан, 1.6 л, бензин, КПП механика, 19 580 км, серый",Астана,0,https://kolesa.kz/a/show/206768026?search_id=fc87f1d47a56232f9824694bf55dca99acaf26d7&search_type=filter&advert_position=77,2024.0,19580.0,1.6,petrol,manual,1.0,5500000.0,280.8988764044944,-0.45124916765422757
Chery Tiggo 2 Pro,5790000.0,"2023 г., Б/у кроссовер, 1.5 л, бензин, КПП автомат, 40 718 км, черный",Астана,0,https://kolesa.kz/a/show/206768763?search_id=fc87f1d47a56232f9824694bf55dca99acaf26d7&search_type=filter&advert_position=78,2023.0,40718.0,1.5,petrol,automatic,2.0,2895000.0,142.19755390736285,-0.4337008941492736
Changan CS75 Plus,13400000.0,"2025 г., новый кроссовер, 1.5 л, бензин, КПП автомат, белый, Автомобиль новый, в максимальной комплектации, ЕСТЬ МАССА...",Астана,0,https://kolesa.kz/a/show/206763421?search_id=fc87f1d47a56232f9824694bf55dca99acaf26d7&search_type=filter&advert_position=79,2025.0,,1.5,petrol,automatic,0.0,inf,,0.026790007135898256
Jetour X70,9500000.0,"2024 г., новый кроссовер, 1.5 л, бензин, КПП автомат, синий, кожа, Jetour X70 Premium 2024",Алматы,0,https://kolesa.kz/a/show/206751792?search_id=fc87f1d47a56232f9824694bf55dca99acaf26d7&search_type=filter&advert_position=80,2024.0,,1.5,petrol,automatic,1.0,9500000.0,,-0.2092040158617588
Dodge RAM,92000000.0,"2024 г., Б/у пикап, 6.2 л, бензин, КПП автомат, с пробегом 1 200 км, черный, металлик, алькантара, комбинированный, Ва...",Астана,0,https://kolesa.kz/a/show/206719539?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=81,2024.0,1200.0,6.2,petrol,automatic,1.0,92000000.0,76666.66666666667,4.78297723985791
Toyota Camry,14500000.0,"2020 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 72 700 км, белый, металлик, литые диски, тонировка, спойлер...",Атырау,0,https://kolesa.kz/a/show/206365863?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=82,2020.0,72700.0,2.5,petrol,automatic,5.0,2900000.0,199.44979367262724,0.09335242387882717
Infiniti QX50 Sport,30990000.0,"2024 г., новый кроссовер, 2 л, бензин, КПП вариатор, белый",Алматы,0,https://kolesa.kz/a/show/191800863?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=83,2024.0,,2.0,petrol,cvt,1.0,30990000.0,,1.0911835621432797
Toyota Land Cruiser,15000000.0,"2008 г., Б/у внедорожник, 4.7 л, бензин, КПП автомат, с пробегом 250 000 км, белый, кожа, климат-контроль, Авто в отли...",Астана,0,https://kolesa.kz/a/show/200676382?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=84,2008.0,250000.0,4.7,petrol,automatic,17.0,882352.9411764706,60.0,0.12360806785288576
Toyota Hilux,29600000.0,"2024 г., Б/у пикап, 4 л, бензин, КПП автомат, с пробегом 65 000 км, белый, Продам Машину подготовленую для тяжелого бе...",Алматы,0,https://kolesa.kz/a/show/201075887?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=85,2024.0,65000.0,4.0,petrol,automatic,1.0,29600000.0,455.38461538461536,1.0070728718953967
BYD FangChengBao Titanium 3,15999999.0,"2025 г., Б/у внедорожник, электричество, КПП автомат, с пробегом 300 км, Продам Leopard 3 Комплектация максимальная бе...",Шымкент,0,https://kolesa.kz/a/show/204753955?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=86,2025.0,300.0,,other,automatic,0.0,inf,53333.33,0.18411929528971502
ВАЗ (Lada) Granta 2190,2200000.0,"2014 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 251 000 км, черный, литые диски, тонировка, дневные ходовы...",Караганда,0,https://kolesa.kz/a/show/206555949?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=87,2014.0,251000.0,1.6,petrol,manual,11.0,200000.0,8.764940239043824,-0.6509364178830144
Kia Sportage,15000000.0,"2023 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 60 000 км, белый, металлик, литые диски, тонировка, ксено...",Астана,0,https://kolesa.kz/a/show/203806751?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=88,2023.0,60000.0,2.0,petrol,automatic,2.0,7500000.0,250.0,0.12360806785288576
Hyundai Solaris,3500000.0,"2012 г., Б/у седан, 1.4 л, бензин, КПП механика, 256 000 км",Атырау,0,https://kolesa.kz/a/show/206534452?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=89,2012.0,256000.0,1.4,petrol,manual,13.0,269230.76923076925,13.671875,-0.572271743550462
Hyundai Elantra,10500000.0,"2024 г., Б/у седан, 1.5 л, бензин, КПП вариатор, 13 800 км",Атырау,0,https://kolesa.kz/a/show/206534041?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=90,2024.0,13800.0,1.5,petrol,cvt,1.0,10500000.0,760.8695652173913,-0.1486927279136416
BYD FangChengBao Titanium 3,14999000.0,"2025 г., новый внедорожник, электричество, КПП автомат, 10 км, белый, металлик",Алматы,0,https://kolesa.kz/a/show/199017144?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=91,2025.0,10.0,,other,automatic,0.0,inf,1499900.0,0.12354755656493766
Toyota Corolla,4690000.0,"2007 г., Б/у седан, 1.6 л, газ-бензин, КПП автомат, 374 000 км",Актобе,0,https://kolesa.kz/a/show/206533306?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=92,2007.0,374000.0,1.6,petrol,automatic,18.0,260555.55555555556,12.540106951871659,-0.5002633108922026
Volkswagen Golf,1200000.0,"1994 г., Б/у хэтчбек, 1.8 л, бензин, КПП механика, с пробегом 200 000 км, зеленый, металлик, тонировка, люк, ветровики...",Алматы,0,https://kolesa.kz/a/show/192930040?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=93,1994.0,200000.0,1.8,petrol,manual,31.0,38709.67741935484,6.0,-0.7114477058311316
BYD Destroyer 05,8900000.0,"2025 г., новый седан, 1.5 л, бензин, КПП автомат, 30 км, кожа, DESTROYER05 25 год, авто полностью растоможена в КЗ. Не...",Астана,0,https://kolesa.kz/a/show/206496631?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=94,2025.0,30.0,1.5,petrol,automatic,0.0,inf,296666.6666666667,-0.24551078863062914
Volkswagen Golf,1000050.0,"1995 г., Б/у хэтчбек, 1.6 л, бензин, КПП механика, с пробегом 211 455 км, бордовый, металлик, литые диски, люк, против...",Караганда,0,https://kolesa.kz/a/show/206446747?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=95,1995.0,211455.0,1.6,petrol,manual,30.0,33335.0,4.729375044335674,-0.7235469378563576
Toyota Alphard,7500000.0,"2008 г., Б/у минивэн, 3 л, бензин, Правый руль, КПП автомат, металлик, ксенон, дневные ходовые огни, противотуманки, о...",Астана,0,https://kolesa.kz/a/show/200410424?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=96,2008.0,,3.0,petrol,automatic,17.0,441176.4705882353,,-0.3302265917579932
Toyota RAV4 Luxe,23990000.0,"2025 г., новый кроссовер, 2 л, бензин, КПП вариатор, серебристый, металлик",Усть-Каменогорск,0,https://kolesa.kz/a/show/190906655?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=97,2025.0,,2.0,petrol,cvt,0.0,inf,,0.6676045465064594
Porsche Cayenne,13000000.0,"2011 г., Б/у кроссовер, 4.8 л, бензин, КПП автомат, с пробегом 162 000 км, металлик, тонировка, люк, рейлинги, ксенон,...",Алматы,0,https://kolesa.kz/a/show/196480566?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=98,2011.0,162000.0,4.8,petrol,automatic,14.0,928571.4285714285,80.24691358024691,0.0025854919566513776
SsangYong Tivoli,8100000.0,"2021 г., Б/у кроссовер, 1.6 л, бензин, КПП автомат, с пробегом 67 000 км, белый, хрустальная оптика, дневные ходовые о...",Усть-Каменогорск,0,https://kolesa.kz/a/show/201476689?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=99,2021.0,67000.0,1.6,petrol,automatic,4.0,2025000.0,120.8955223880597,-0.2939198189891229
Toyota Camry,8499999.0,"2013 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 241 682 км, линзованная оптика, комбинированный, аудиосисте...",Шымкент,0,https://kolesa.kz/a/show/204613559?search_id=4846be3f04e7af6d57b178c295a43776107f0764&search_type=filter&advert_position=100,2013.0,241682.0,2.5,petrol,automatic,12.0,708333.25,35.17017816800589,-0.26971536432116394
ВАЗ (Lada) Vesta SW Cross,6800000.0,"2022 г., Б/у универсал, 1.6 л, бензин, КПП механика, с пробегом 141 600 км, серебристый, корректор фар, аудиосистема,...",Астана,0,https://kolesa.kz/a/show/206395544?search_id=eb164116ca8f0cf78830d96323b195d9cf207467&search_type=filter&advert_position=101,2022.0,141600.0,1.6,petrol,manual,3.0,2266666.6666666665,48.0225988700565,-0.37258449332167526
ВАЗ (Lada) 2115,1200000.0,"2004 г., Б/у седан, 1.5 л, бензин, КПП механика, с пробегом 327 000 км, бордовый, тонировка, спойлер, дневные ходовые...",Актобе,0,https://kolesa.kz/a/show/207464814?search_id=eb164116ca8f0cf78830d96323b195d9cf207467&search_type=filter&advert_position=102,2004.0,327000.0,1.5,petrol,manual,21.0,57142.857142857145,3.669724770642202,-0.7114477058311316
Li L6 Pro,22500000.0,"На заказ,2025 г., новый кроссовер, 1.5 л, гибрид, КПП автомат",Алматы,0,https://kolesa.kz/a/show/206655101?search_id=eb164116ca8f0cf78830d96323b195d9cf207467&search_type=filter&advert_position=103,2025.0,,1.5,other,automatic,0.0,inf,,0.5774427274637648
Hongqi E-QM5,7700000.0,"На заказ,2025 г., новый седан, электричество, КПП автомат, 20 км",Алматы,0,https://kolesa.kz/a/show/204366213?search_id=eb164116ca8f0cf78830d96323b195d9cf207467&search_type=filter&advert_position=104,2025.0,20.0,,other,automatic,0.0,inf,385000.0,-0.31812433416836977
Changan UNI-Z,12000000.0,"2024 г., новый кроссовер, 1.5 л, гибрид, КПП вариатор, серый",Алматы,0,https://kolesa.kz/a/show/195614577?search_id=eb164116ca8f0cf78830d96323b195d9cf207467&search_type=filter&advert_position=105,2024.0,,1.5,other,cvt,1.0,12000000.0,,-0.05792579599146582
Kia K5,11490000.0,"2021 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 50 000 км, черный, металлик, литые диски, тонировка, хрусталь...",Караганда,0,https://kolesa.kz/a/show/130496536?search_id=eb164116ca8f0cf78830d96323b195d9cf207467&search_type=filter&advert_position=106,2021.0,50000.0,2.0,petrol,automatic,4.0,2872500.0,229.8,-0.08878655284500558
BYD Seal 05,8400000.0,"2026 г., новый седан, 1.5 л, гибрид, КПП автомат, серый, металлик, литые диски, багажник, линзованная оптика, кожа, bl...",Алматы,0,https://kolesa.kz/a/show/205414316?search_id=eb164116ca8f0cf78830d96323b195d9cf207467&search_type=filter&advert_position=107,2026.0,,1.5,other,automatic,-1.0,-8400000.0,,-0.27576643260468775
Toyota Land Cruiser,30000000.0,"2017 г., Б/у внедорожник, 4.6 л, бензин, КПП автомат, Прошу прочитать до конца. МАШИНА КУПЛЕНА В ТОЙОТА ЖЕТЫСУ В КОНЦЕ...",Талдыкорган,0,https://kolesa.kz/a/show/206348141?search_id=eb164116ca8f0cf78830d96323b195d9cf207467&search_type=filter&advert_position=108,2017.0,,4.6,petrol,automatic,8.0,3750000.0,,1.0312773870746437
